"OriginalTaxonNo" "ResolvedTaxonNo" "TaxonName" "TaxonRank" "ParentTaxonNo" "TaxonValidity" "AcceptedNumber" "AcceptedName"
"1330" NA "txn:87022" "Phromedites" "5" NA NA NA NA
"1331" NA "txn:87084" "Chlamys (Chlamys) rubidus" "3" NA NA NA NA
"1332" NA "txn:87145" "Australoneilsonia" "5" NA NA NA NA
"1333" NA "txn:87173" "Pecten vestalis" "3" NA NA NA NA
"1334" NA "txn:87197" "Parvamussium duodecimlamellatus" "3" NA NA NA NA
"1335" NA "txn:87214" "Frydacosta protoni" "3" NA NA NA NA
"1336" NA "txn:87244" "Bellerophon yochelsoni" "3" NA NA NA NA
"1337" NA "txn:87292" "Murchisonia densilinensis" "3" NA NA NA NA
"1338" NA "txn:87295" "Naticopsis shizishanensis" "3" NA NA NA NA
"1339" NA "txn:87296" "Naticopsis ninglangensis" "3" NA NA NA NA
"1340" NA "txn:87310" "Plocezyga yunnanensis" "3" NA NA NA NA
"1341" NA "txn:87311" "Plocezyga varica" "3" NA NA NA NA
"1342" NA "txn:87320" "Palaeostylus obliquecostatus" "3" NA NA NA NA
"1343" NA "txn:87426" "Boletia" "5" NA NA NA NA
"1344" NA "txn:87464" "Myochlamys" "5" NA NA NA NA
"1345" NA "txn:87478" "Amathusia" "5" NA NA NA NA
"1346" NA "txn:87518" "Nuculana jacksonii" "3" NA NA NA NA
"1347" NA "txn:87553" "Ostrea muscosus" "3" NA NA NA NA
"1348" NA "txn:87591" "Conchyliolithus rostratum" "3" NA NA NA NA
"1349" NA "txn:87622" "Cyclonemina ananas" "3" NA NA NA NA
"1350" NA "txn:87623" "Cyclonemina cives" "3" NA NA NA NA
"1351" NA "txn:87633" "Glans tridentata" "3" NA NA NA NA
"1352" NA "txn:88248" "Tubodiscus burnettiae" "3" NA NA NA NA
"1353" NA "txn:88524" "Rhagodiscus hamptonii" "3" NA NA NA NA
"1354" NA "txn:88628" "Zeugrhabdotus streetiae" "3" NA NA NA NA
"1355" NA "txn:88639" "Zeugrhabdotus howei" "3" NA NA NA NA
"1356" NA "txn:88656" "Tranolithus praeorionatus" "3" NA NA NA NA
"1357" NA "txn:88874" "Columella (Meta)" "4" NA NA NA NA
"1358" NA "txn:89105" "Cyclismilia" "5" NA NA NA NA
"1359" NA "txn:89144" "Sphaerodoma primogenius" "3" NA NA NA NA
"1360" NA "txn:89322" "Fraipontia cunea" "3" NA NA NA NA
"1361" NA "txn:89400" "Fraipontia bohemica" "3" NA NA NA NA
"1362" NA "txn:89437" "Eotrisidos" "5" NA NA NA NA
"1363" NA "txn:89440" "Tetrarca" "5" NA NA NA NA
"1364" NA "txn:89466" "Oxisma" "5" NA NA NA NA
"1365" NA "txn:89493" "Squamilima" "5" NA NA NA NA
"1366" NA "txn:89571" "Nerva" "5" NA NA NA NA
"1367" NA "txn:89622" "Callitriche" "5" NA NA NA NA
"1368" NA "txn:89624" "Chloromya" "5" NA NA NA NA
"1369" NA "txn:89636" "Busycotypini" "7" NA NA NA NA
"1370" NA "txn:89642" "Chrysodominae" "8" NA NA NA NA
"1371" NA "txn:89643" "Pyramimitridae" "9" NA NA NA NA
"1372" NA "txn:89645" "Pusiostomatidae" "9" NA NA NA NA
"1373" NA "txn:89865" "Oliva (Minioliva)" "4" NA NA NA NA
"1374" NA "txn:89980" "Gigantidas" "5" NA NA NA NA
"1375" NA "txn:89982" "Benthomodiolus" "5" NA NA NA NA
"1376" NA "txn:90048" "Talochlamys dieffenbachi" "3" NA NA NA NA
"1377" NA "txn:90091" "Biseriodonta" "5" NA NA NA NA
"1378" NA "txn:90174" "Nassarius californiana" "3" NA NA NA NA
"1379" NA "txn:90187" "Nassarius (Schizopyga) moraniana" "3" NA NA NA NA
"1380" NA "txn:90245" "Architectonica (Architectonica) sexlineare" "3" NA NA NA NA
"1381" NA "txn:90318" "Monia macrochisma" "3" NA NA NA NA
"1382" NA "txn:90359" "Paleoniscoidea" "13" NA NA NA NA
"1383" NA "txn:90380" "Albimanus" "5" NA NA NA NA
"1384" NA "txn:90382" "Entodesma" "5" NA NA NA NA
"1385" NA "txn:90422" "Agmata" "20" NA NA NA NA
"1386" NA "txn:90436" "Lapwothella" "5" NA NA NA NA
"1387" NA "txn:90439" "Lapwothella schodakensis" "3" NA NA NA NA
"1388" NA "txn:90573" "Maoritellina" "5" NA NA NA NA
"1389" NA "txn:90626" "Venus (Atamarcia)" "4" NA NA NA NA
"1390" NA "txn:90647" "Pristiphoca rugidens" "3" NA NA NA NA
"1391" NA "txn:90750" "Crypta" "5" NA NA NA NA
"1392" NA "txn:90843" "Thais lacerus" "3" NA NA NA NA
"1393" NA "txn:90878" "Rictaxis punctostriata" "3" NA NA NA NA
"1394" NA "txn:90918" "Goethemia pinnulatum" "3" NA NA NA NA
"1395" NA "txn:90936" "Cleodora" "5" NA NA NA NA
"1396" NA "txn:90948" "Cucullaearca candida" "3" NA NA NA NA
"1397" NA "txn:90987" "Botula fuscus" "3" NA NA NA NA
"1398" NA "txn:91094" "Acanthodoris" "5" NA NA NA NA
"1399" NA "txn:91095" "Acella" "5" NA NA NA NA
"1400" NA "txn:91096" "Aclistothyra" "5" NA NA NA NA
"1401" NA "txn:91098" "Adalaria" "5" NA NA NA NA
"1402" NA "txn:91127" "Desmodontia" "13" NA NA NA NA
"1403" NA "txn:91139" "Trigonostoma rugosum" "3" NA NA NA NA
"1404" NA "txn:91155" "Eurytellina nitens" "3" NA NA NA NA
"1405" NA "txn:91206" "Splendrillia lissotropis" "3" NA NA NA NA
"1406" NA "txn:91244" "Eulimastoma engonia" "3" NA NA NA NA
"1407" NA "txn:91295" "Volvarina avenacea" "3" NA NA NA NA
"1408" NA "txn:91306" "Pleurotoma cerina" "3" NA NA NA NA
"1409" NA "txn:91311" "Kurtziella serta" "3" NA NA NA NA
"1410" NA "txn:91357" "Acanthochites" "5" NA NA NA NA
"1411" NA "txn:91364" "Solarium nobilis" "3" NA NA NA NA
"1412" NA "txn:91365" "Scapharca brasiliana" "3" NA NA NA NA
"1413" NA "txn:91369" "Anadara notabilis" "3" NA NA NA NA
"1414" NA "txn:91373" "Scapharca chemnitzii" "3" NA NA NA NA
"1415" NA "txn:91375" "Barbatia cancellaria" "3" NA NA NA NA
"1416" NA "txn:91498" "Deperetomys intermedia" "3" NA NA NA NA
"1417" NA "txn:91650" "Tritaunosaurus" "5" NA NA NA NA
"1418" NA "txn:91694" "Murchisonia gracilis angustatus" "2" NA NA NA NA
"1419" NA "txn:91736" "Limnaea" "5" NA NA NA NA
"1420" NA "txn:91824" "Cardium aliforme clathratum" "2" NA NA NA NA
"1421" NA "txn:91927" "Cynonycteris" "5" NA NA NA NA
"1422" NA "txn:91980" "Glabrocingulum stankovskyi" "3" NA NA NA NA
"1423" NA "txn:91998" "Barbatia (Calloarca) tenera" "3" NA NA NA NA
"1424" NA "txn:92008" "Zhexiellidae" "9" NA NA NA NA
"1425" NA "txn:92109" "Desmana vinea" "3" NA NA NA NA
"1426" NA "txn:92130" "Meganycteris" "5" NA NA NA NA
"1427" NA "txn:92268" "Stromatoolithus" "5" NA NA NA NA
"1428" NA "txn:92469" "Fusinus nipponicus" "3" NA NA NA NA
"1429" NA "txn:92563" "Miopetaurista albanensis" "3" NA NA NA NA
"1430" NA "txn:92591" "Amphipithecidae" "8" NA NA NA NA
"1431" NA "txn:92723" "Alloscapanus" "5" NA NA NA NA
"1432" NA "txn:93321" "Talpa sansaniensis" "3" NA NA NA NA
"1433" NA "txn:93507" "Ceropsis" "5" NA NA NA NA
"1434" NA "txn:93522" "Glycilima" "5" NA NA NA NA
"1435" NA "txn:93524" "Aspalima" "5" NA NA NA NA
"1436" NA "txn:93596" "Nuragha" "5" NA NA NA NA
"1437" NA "txn:93654" "Megaloolithus cyllindricus" "3" NA NA NA NA
"1438" NA "txn:93771" "Cardita (Cardita) cuviera" "3" NA NA NA NA
"1439" NA "txn:93799" "Megapeomys gigas" "3" NA NA NA NA
"1440" NA "txn:93856" "Busycon echinatum" "3" NA NA NA NA
"1441" NA "txn:93869" "Lazaria" "5" NA NA NA NA
"1442" NA "txn:93876" "Miodon" "5" NA NA NA NA
"1443" NA "txn:94174" "Hattomys" "5" NA NA NA NA
"1444" NA "txn:94180" "Ammonitina" "13" NA NA NA NA
"1445" NA "txn:94334" "Eucentrosaurus" "5" NA NA NA NA
"1446" NA "txn:94358" "Paradoxidae" "9" NA NA NA NA
"1447" NA "txn:94376" "Ostreola megadon" "3" NA NA NA NA
"1448" NA "txn:94383" "Champsodelphinidae" "9" NA NA NA NA
"1449" NA "txn:94410" "Anachis (Costoanachis) obesum" "3" NA NA NA NA
"1450" NA "txn:94419" "Nassarius (Ilyanassa) obsoleta" "3" NA NA NA NA
"1451" NA "txn:94433" "Busycon (Busycoptypus)" "4" NA NA NA NA
"1452" NA "txn:94525" "Gnathodon cuneata" "3" NA NA NA NA
"1453" NA "txn:94588" "Trachycardium isocardia" "3" NA NA NA NA
"1454" NA "txn:94589" "Strioterebrum dislocata" "3" NA NA NA NA
"1455" NA "txn:94602" "Divaricella dentata" "3" NA NA NA NA
"1456" NA "txn:94605" "Radiolucina amiantus" "3" NA NA NA NA
"1457" NA "txn:94609" "Calliostoma pulchrum" "3" NA NA NA NA
"1458" NA "txn:94640" "Miltha chipolanus" "3" NA NA NA NA
"1459" NA "txn:94666" "Carditamera (Carditamera) floridana" "3" NA NA NA NA
"1460" NA "txn:94795" "Helacytidae" "9" NA NA NA NA
"1461" NA "txn:94825" "Epitonium (Striatiscala)" "4" NA NA NA NA
"1462" NA "txn:94924" "Bellerophon welshi" "3" NA NA NA NA
"1463" NA "txn:94936" "Glabrocingulum parasolum" "3" NA NA NA NA
"1464" NA "txn:94937" "Glabrocingulum parvanodum" "3" NA NA NA NA
"1465" NA "txn:94938" "Glabrocingulum coronulum" "3" NA NA NA NA
"1466" NA "txn:95128" "Chlamys (Aequipecten) eboreus" "3" NA NA NA NA
"1467" NA "txn:95146" "Chlamys (Placopecten) virginianus" "3" NA NA NA NA
"1468" NA "txn:95168" "Phacoides (Cavilucina) trisulcatus multistriata" "2" NA NA NA NA
"1469" NA "txn:95169" "Phacoides (Cardiolucina) trisulcatus multistriata" "2" NA NA NA NA
"1470" NA "txn:95209" "Solenopsis" "5" NA NA NA NA
"1471" NA "txn:95389" "Terebellum exaltata" "3" NA NA NA NA
"1472" NA "txn:95419" "Infundibulum trochiforme" "3" NA NA NA NA
"1473" NA "txn:95435" "Bostrycapulus aculeata" "3" NA NA NA NA
"1474" NA "txn:95451" "Crucibulum striatum" "3" NA NA NA NA
"1475" NA "txn:95489" "Nemegtia" "5" NA NA NA NA
"1476" NA "txn:95497" "Glyptomaria (Dictyotomaria) scitula" "3" NA NA NA NA
"1477" NA "txn:95499" "Glyptomaria (Dictyomaria) scitula" "3" NA NA NA NA
"1478" NA "txn:95505" "Glyptomariakillthis (Dictyotomaria) quadrilineata" "3" NA NA NA NA
"1479" NA "txn:95506" "Glyptomariakillthis (Dictyomaria) quadrilineata" "3" NA NA NA NA
"1480" NA "txn:95507" "Knightites montfortianum" "3" NA NA NA NA
"1481" NA "txn:95564" "Parvilucina multilineatus" "3" NA NA NA NA
"1482" NA "txn:95566" "Cardiolucina trisulcatus" "3" NA NA NA NA
"1483" NA "txn:95575" "Cavilinga trisulcatus" "3" NA NA NA NA
"1484" NA "txn:95612" "Tritia aratum" "3" NA NA NA NA
"1485" NA "txn:95741" "Barbatia (Diluvarca) halidonta" "3" NA NA NA NA
"1486" NA "txn:95893" "Pseudozygopleura terebra" "3" NA NA NA NA
"1487" NA "txn:95894" "Pseudozygopleura rothi" "3" NA NA NA NA
"1488" NA "txn:95895" "Pseudozygopleura conica" "3" NA NA NA NA
"1489" NA "txn:95896" "Pseudozygopleura werneri" "3" NA NA NA NA
"1490" NA "txn:95898" "Pseudozygopleura wonkinensis" "3" NA NA NA NA
"1491" NA "txn:95900" "Pseudozygopleura praeacuta" "3" NA NA NA NA
"1492" NA "txn:95919" "Cubiculum" "5" NA NA NA NA
"1493" NA "txn:95921" "Osteocallis" "5" NA NA NA NA
"1494" NA "txn:95956" "Nassa bidentatum" "3" NA NA NA NA
"1495" NA "txn:96000" "Naticopsis minuta" "3" NA NA NA NA
"1496" NA "txn:96107" "Aplolidemys" "5" NA NA NA NA
"1497" NA "txn:96393" "Goniospira" "5" NA NA NA NA
"1498" NA "txn:96395" "Cyrtostropha declivis" "3" NA NA NA NA
"1499" NA "txn:96446" "Oriostoma sculptum" "3" NA NA NA NA
"1500" NA "txn:96469" "Turritella variegatus" "3" NA NA NA NA
"1501" NA "txn:96552" "Echmatemys wyomingensis" "3" NA NA NA NA
"1502" NA "txn:96561" "Pseudogeckoolithus" "5" NA NA NA NA
"1503" NA "txn:96646" "Cebina" "7" NA NA NA NA
"1504" NA "txn:96647" "Hapalina" "7" NA NA NA NA
"1505" NA "txn:96654" "Chiromyina" "7" NA NA NA NA
"1506" NA "txn:96719" "Cetothrax" "5" NA NA NA NA
"1507" NA "txn:96778" "Belluae" "13" NA NA NA NA
"1508" NA "txn:96812" "Vampyridae" "9" NA NA NA NA
"1509" NA "txn:96818" "Halmaturidae" "9" NA NA NA NA
"1510" NA "txn:96840" "Orthisina" "5" NA NA NA NA
"1511" NA "txn:96948" "Therosauri" "9" NA NA NA NA
"1512" NA "txn:96961" "Sauroscelida" "13" NA NA NA NA
"1513" NA "txn:97105" "Gastropleurae" "25" NA NA NA NA
"1514" NA "txn:97109" "Hemisalamandrae" "25" NA NA NA NA
"1515" NA "txn:97110" "Hydrophili" "25" NA NA NA NA
"1516" NA "txn:97251" "Elpidollina" "5" NA NA NA NA
"1517" NA "txn:97317" "Cytherina" "5" NA NA NA NA
"1518" NA "txn:97351" "Amphiceras" "5" NA NA NA NA
"1519" NA "txn:97547" "Scalaspira strumosus" "3" NA NA NA NA
"1520" NA "txn:97578" "Pasithea" "5" NA NA NA NA
"1521" NA "txn:97581" "Bonellia" "5" NA NA NA NA
"1522" NA "txn:97619" "Tritonidae" "9" NA NA NA NA
"1523" NA "txn:97660" "Amalthea" "5" NA NA NA NA
"1524" NA "txn:97674" "Zizyphinus" "5" NA NA NA NA
"1525" NA "txn:97755" "Adelopithecus" "5" NA NA NA NA
"1526" NA "txn:97969" "Coelosaurus" "5" NA NA NA NA
"1527" NA "txn:98011" "Lucina parilis" "3" NA NA NA NA
"1528" NA "txn:98019" "Modiolus (Modiolusia) recta" "3" NA NA NA NA
"1529" NA "txn:98026" "Siliqua patulus" "3" NA NA NA NA
"1530" NA "txn:98035" "Sphaenia" "5" NA NA NA NA
"1531" NA "txn:98286" "Anapa" "5" NA NA NA NA
"1532" NA "txn:98290" "Sacchia" "5" NA NA NA NA
"1533" NA "txn:98324" "Actinoteri" "25" NA NA NA NA
"1534" NA "txn:98466" "Crassatella turgidulus" "3" NA NA NA NA
"1535" NA "txn:98560" "Molluscoidea" "22" NA NA NA NA
"1536" NA "txn:98608" "Vermes" "25" NA NA NA NA
"1537" NA "txn:98644" "Orbicellidae" "9" NA NA NA NA
"1538" NA "txn:98726" "Tupipora" "5" NA NA NA NA
"1539" NA "txn:98786" "Euspatangus" "5" NA NA NA NA
"1540" NA "txn:98871" "Pienina" "5" NA NA NA NA
"1541" NA "txn:98879" "Chaetopsis" "5" NA NA NA NA
"1542" NA "txn:98885" "Tabulogyra" "5" NA NA NA NA
"1543" NA "txn:99037" "Lufengpithecus chiangmuanensis" "3" NA NA NA NA
"1544" NA "txn:99209" "Ecphorinae" "8" NA NA NA NA
"1545" NA "txn:99218" "Dallarca carolinensis" "3" NA NA NA NA
"1546" NA "txn:99278" "Veneruptis" "5" NA NA NA NA
"1547" NA "txn:99329" "Isocardia marylandica" "3" NA NA NA NA
"1548" NA "txn:99387" "Busycotypus coronatus" "3" NA NA NA NA
"1549" NA "txn:99469" "Phaceloolithidae" "9" NA NA NA NA
"1550" NA "txn:99598" "Anadara molengraafi" "3" NA NA NA NA
"1551" NA "txn:99760" "Subholostei" "13" NA NA NA NA
"1552" NA "txn:99928" "Neomphalius" "5" NA NA NA NA
"1553" NA "txn:99938" "Tritonidea" "5" NA NA NA NA
"1554" NA "txn:99961" "Chlamys sedanensis" "3" NA NA NA NA
"1555" NA "txn:99967" "Pecten pallium" "3" NA NA NA NA
"1556" NA "txn:99971" "Pecten senatorius" "3" NA NA NA NA
"1557" NA "txn:100107" "Callawayasaurus columbiensis" "3" NA NA NA NA
"1558" NA "txn:100184" "Agnocardia convexum" "3" NA NA NA NA
"1559" NA "txn:100311" "Insectivora" "14" NA NA NA NA
"1560" NA "txn:100393" "Spathochlamys vaginulus" "3" NA NA NA NA
"1561" NA "txn:100452" "Nuculocardia" "5" NA NA NA NA
"1562" NA "txn:100609" "Warthamys" "5" NA NA NA NA
"1563" NA "txn:100610" "Gobicricetodon" "5" NA NA NA NA
"1564" NA "txn:100611" "Tsaganocricetus" "5" NA NA NA NA
"1565" NA "txn:100613" "Punjabemys" "5" NA NA NA NA
"1566" NA "txn:100616" "Renzimys" "5" NA NA NA NA
"1567" NA "txn:100617" "Pseudofahlbuschia" "5" NA NA NA NA
"1568" NA "txn:100618" "Shamalina" "5" NA NA NA NA
"1569" NA "txn:100620" "Andalgalomys" "5" NA NA NA NA
"1570" NA "txn:100621" "Scotinomys" "5" NA NA NA NA
"1571" NA "txn:100622" "Otonyctomys" "5" NA NA NA NA
"1572" NA "txn:100623" "Nyctomys" "5" NA NA NA NA
"1573" NA "txn:100626" "Xenomys" "5" NA NA NA NA
"1574" NA "txn:100627" "Megadontomys" "5" NA NA NA NA
"1575" NA "txn:100628" "Megalomys" "5" NA NA NA NA
"1576" NA "txn:100630" "Megaoryzomys" "5" NA NA NA NA
"1577" NA "txn:100634" "Aepeomys" "5" NA NA NA NA
"1578" NA "txn:100671" "Hypsocricetus" "5" NA NA NA NA
"1579" NA "txn:100673" "Chuanocricetus" "5" NA NA NA NA
"1580" NA "txn:100674" "Amblycricetus" "5" NA NA NA NA
"1581" NA "txn:100676" "Tscherskia" "5" NA NA NA NA
"1582" NA "txn:100677" "Visternomys" "5" NA NA NA NA
"1583" NA "txn:100678" "Kilarcola" "5" NA NA NA NA
"1584" NA "txn:100679" "Cromeromys" "5" NA NA NA NA
"1585" NA "txn:100922" "Voluta (Strephona)" "4" NA NA NA NA
"1586" NA "txn:100982" "Leconitceras" "5" NA NA NA NA
"1587" NA "txn:101051" "Corbula (Corbula) scaphoides" "3" NA NA NA NA
"1588" NA "txn:101138" "Pitar (Pitar) rostrata" "3" NA NA NA NA
"1589" NA "txn:101226" "Terebra cinereum" "3" NA NA NA NA
"1590" NA "txn:101274" "Haustator contracta" "3" NA NA NA NA
"1591" NA "txn:101312" "Haustator compta" "3" NA NA NA NA
"1592" NA "txn:101433" "Zozia" "5" NA NA NA NA
"1593" NA "txn:101453" "Chlamys (Azumapecten) larvatus" "3" NA NA NA NA
"1594" NA "txn:101457" "Chlamys (Mimachlamys) senatoria" "3" NA NA NA NA
"1595" NA "txn:101700" "Crassidia" "5" NA NA NA NA
"1596" NA "txn:101787" "Cayrocorbula (Anisocorbula)" "4" NA NA NA NA
"1597" NA "txn:101867" "Chlamys (Decatopecten)" "4" NA NA NA NA
"1598" NA "txn:101934" "Megangulus pulchra" "3" NA NA NA NA
"1599" NA "txn:102045" "Serratovola rubicundus" "3" NA NA NA NA
"1600" NA "txn:102047" "Decatopecten subplicatus" "3" NA NA NA NA
"1601" NA "txn:102053" "Corbula heterogena" "3" NA NA NA NA
"1602" NA "txn:102129" "Cardium sambaica" "3" NA NA NA NA
"1603" NA "txn:102325" "Arca (Arca) biangula" "3" NA NA NA NA
"1604" NA "txn:102457" "Ostrea (Gigantostrea) gigantea" "3" NA NA NA NA
"1605" NA "txn:102502" "Phacoides (Parvilucina) pusilla" "3" NA NA NA NA
"1606" NA "txn:102507" "Phacoides (Parvilucina) albella" "3" NA NA NA NA
"1607" NA "txn:102553" "Tellinella listeri" "3" NA NA NA NA
"1608" NA "txn:102557" "Angulus mera" "3" NA NA NA NA
"1609" NA "txn:102561" "Merisca aequistriata" "3" NA NA NA NA
"1610" NA "txn:102569" "Eurytellina alternata" "3" NA NA NA NA
"1611" NA "txn:102581" "Eurytellina alternata tayloriana" "2" NA NA NA NA
"1612" NA "txn:102678" "Lagenorhynchus coeruleoalbus" "3" NA NA NA NA
"1613" NA "txn:102746" "Trigoniocardium" "5" NA NA NA NA
"1614" NA "txn:102769" "Chlamys (Chlamys) indecisa" "3" NA NA NA NA
"1615" NA "txn:102895" "Tachytypotherium" "5" NA NA NA NA
"1616" NA "txn:103140" "Monophyllus" "5" NA NA NA NA
"1617" NA "txn:103255" "Katospira" "5" NA NA NA NA
"1618" NA "txn:103265" "Lophospira convexa" "3" NA NA NA NA
"1619" NA "txn:103425" "Lophospira palmata" "3" NA NA NA NA
"1620" NA "txn:103471" "Lepidocyclus rowleyi" "3" NA NA NA NA
"1621" NA "txn:103519" "Arionellus" "5" NA NA NA NA
"1622" NA "txn:103577" "Erinacina" "7" NA NA NA NA
"1623" NA "txn:103659" "Saccomys" "5" NA NA NA NA
"1624" NA "txn:103734" "Dasyporca" "5" NA NA NA NA
"1625" NA "txn:103746" "Aspalacina" "7" NA NA NA NA
"1626" NA "txn:103758" "Stenoblepharum strasburgensis" "3" NA NA NA NA
"1627" NA "txn:103772" "Huanghotherium" "5" NA NA NA NA
"1628" NA "txn:103809" "Trilobites" "5" NA NA NA NA
"1629" NA "txn:103950" "Lophospira parvigena" "3" NA NA NA NA
"1630" NA "txn:103972" "Gallinae" "8" NA NA NA NA
"1631" NA "txn:104058" "Trochelites" "5" NA NA NA NA
"1632" NA "txn:104073" "Trochelites helcinus" "3" NA NA NA NA
"1633" NA "txn:104074" "Turbo helcinus" "3" NA NA NA NA
"1634" NA "txn:104075" "Polytropis helcina" "3" NA NA NA NA
"1635" NA "txn:104076" "Tunstallia helcina" "3" NA NA NA NA
"1636" NA "txn:104078" "Omphalotrochus helcinus" "3" NA NA NA NA
"1637" NA "txn:104324" "Pseudolithothamnium" "5" NA NA NA NA
"1638" NA "txn:104329" "Sotallia" "5" NA NA NA NA
"1639" NA "txn:104402" "Anoema" "5" NA NA NA NA
"1640" NA "txn:104424" "Bellerophon trilobata" "3" NA NA NA NA
"1641" NA "txn:104586" "Securiconus anhuiensis" "3" NA NA NA NA
"1642" NA "txn:104587" "Securiconus costatus" "3" NA NA NA NA
"1643" NA "txn:104588" "Securiconus minutus" "3" NA NA NA NA
"1644" NA "txn:104589" "Securiconus bellus" "3" NA NA NA NA
"1645" NA "txn:104614" "Macrotubus" "5" NA NA NA NA
"1646" NA "txn:104662" "Camenida" "13" NA NA NA NA
"1647" NA "txn:104788" "Megacephalonella" "5" NA NA NA NA
"1648" NA "txn:104945" "Neodon irene" "3" NA NA NA NA
"1649" NA "txn:105054" "Trachypleurotherium" "5" NA NA NA NA
"1650" NA "txn:105123" "Erecta" "9" NA NA NA NA
"1651" NA "txn:105135" "Ancylodon" "5" NA NA NA NA
"1652" NA "txn:105137" "Salientia" "9" NA NA NA NA
"1653" NA "txn:105265" "Chelys" "5" NA NA NA NA
"1654" NA "txn:105353" "Sternothaerus" "5" NA NA NA NA
"1655" NA "txn:105373" "Pelagiella minutissima" "3" NA NA NA NA
"1656" NA "txn:105444" "Venus tumens" "3" NA NA NA NA
"1657" NA "txn:105475" "Sinodia trigona" "3" NA NA NA NA
"1658" NA "txn:105568" "Camptonodus" "5" NA NA NA NA
"1659" NA "txn:105593" "Cerithum (Ptychocerithium)" "4" NA NA NA NA
"1660" NA "txn:105621" "Clava ampullosum" "3" NA NA NA NA
"1661" NA "txn:105626" "Rhinoclavis oligoasper" "3" NA NA NA NA
"1662" NA "txn:105629" "Nantes" "5" NA NA NA NA
"1663" NA "txn:105690" "Terebralia subcorrugatum" "3" NA NA NA NA
"1664" NA "txn:105726" "Megalornithidae" "9" NA NA NA NA
"1665" NA "txn:105766" "Turritella asperulus" "3" NA NA NA NA
"1666" NA "txn:105798" "Diplospondylus" "5" NA NA NA NA
"1667" NA "txn:105838" "Turritella (Haustator) magnasperula" "3" NA NA NA NA
"1668" NA "txn:105932" "Canarium (Canarium)" "4" NA NA NA NA
"1669" NA "txn:105948" "Hipponix interrupta" "3" NA NA NA NA
"1670" NA "txn:105968" "Proadusta parvitalus" "3" NA NA NA NA
"1671" NA "txn:106003" "Cassisoma" "5" NA NA NA NA
"1672" NA "txn:106075" "Tritonidea polygonus" "3" NA NA NA NA
"1673" NA "txn:106149" "Turbinella episomus" "3" NA NA NA NA
"1674" NA "txn:106169" "Ancillaria anomalus" "3" NA NA NA NA
"1675" NA "txn:106172" "Ancilla (Baryspira) anomala" "3" NA NA NA NA
"1676" NA "txn:106256" "Palaeospheniscus crassus" "3" NA NA NA NA
"1677" NA "txn:106282" "Chlamys bellicostatus" "3" NA NA NA NA
"1678" NA "txn:106384" "Melini" "7" NA NA NA NA
"1679" NA "txn:106399" "Suricatidae" "9" NA NA NA NA
"1680" NA "txn:106408" "Venus (Ventricolaria) newtoni" "3" NA NA NA NA
"1681" NA "txn:106664" "Helcioniscus" "5" NA NA NA NA
"1682" NA "txn:106682" "Ariella" "5" NA NA NA NA
"1683" NA "txn:106710" "Colliculus aquitanica" "3" NA NA NA NA
"1684" NA "txn:106797" "Homalopoma granulosus" "3" NA NA NA NA
"1685" NA "txn:107055" "Sconsia (Sconsia) sublaevigata" "3" NA NA NA NA
"1686" NA "txn:107134" "Auriculospongiidae" "9" NA NA NA NA
"1687" NA "txn:107181" "Acus protextum" "3" NA NA NA NA
"1688" NA "txn:107252" "Clava plebeium" "3" NA NA NA NA
"1689" NA "txn:107410" "Auriculidae" "9" NA NA NA NA
"1690" NA "txn:107443" "Pleurotoma (Ancistrosyrinx) radiata" "3" NA NA NA NA
"1691" NA "txn:107446" "Leptadrillia (Eumetadrillia)" "4" NA NA NA NA
"1692" NA "txn:107453" "Crassispira (Crassispira) ebenina" "3" NA NA NA NA
"1693" NA "txn:107455" "Crassispira (Crassispira) jamaicense" "3" NA NA NA NA
"1694" NA "txn:107457" "Crassispira (Crassispira) ponida" "3" NA NA NA NA
"1695" NA "txn:107548" "Microsaraea" "5" NA NA NA NA
"1696" NA "txn:107586" "Geukensia demissus" "3" NA NA NA NA
"1697" NA "txn:107590" "Yoldia (Yoldia) sapotilla" "3" NA NA NA NA
"1698" NA "txn:107688" "Gibberula (Rabicea)" "4" NA NA NA NA
"1699" NA "txn:107718" "Cancellaria pycta" "3" NA NA NA NA
"1700" NA "txn:107748" "Cancellaria (Charcolleria) venusta" "3" NA NA NA NA
"1701" NA "txn:107909" "Marginella mauryae" "3" NA NA NA NA
"1702" NA "txn:107912" "Prunum coniformis" "3" NA NA NA NA
"1703" NA "txn:107945" "Turricular (Surcula)" "4" NA NA NA NA
"1704" NA "txn:107998" "Murex (Phyllonotus) compactus" "3" NA NA NA NA
"1705" NA "txn:108014" "Hastula simplex" "3" NA NA NA NA
